model_id,chunk_tokens,sm_ai_partition,max_input_tokens,prefill_max_gemm_us,prefill_workspace_bytes,prefill_parked_activation_bytes,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-6.7b,64,8,1024,269.3119943141937,2097152,2097152,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2536.0,1695.0,7601.0,66.67999999999999,0.2693119943141937,399.1953125,399.1953125,2.0,79.0,62.5,67.5,estimated,
facebook/opt-6.7b,64,16,1024,288.5439991950989,2097152,2097152,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2536.0,1695.0,7601.0,67.38999999999999,0.2885439991950989,399.1953125,399.1953125,2.0,86.0,57.00000000000001,75.0,estimated,
facebook/opt-6.7b,64,24,1024,270.33600211143494,2097152,2097152,baseline_nvml_pt,nvidia-smi,ok,True,18.0,2536.0,1695.0,7601.0,67.96,0.2703360021114349,399.1953125,399.1953125,2.0,93.0,51.5,82.5,estimated,
facebook/opt-6.7b,64,32,1024,271.36000990867615,2097152,2097152,baseline_nvml_pt,nvidia-smi,ok,True,20.0,2538.0,1695.0,7601.0,67.92,0.2713600099086761,399.1953125,399.1953125,2.0,100.0,46.0,89.99999999999999,estimated,
facebook/opt-6.7b,128,8,1024,5513.216018676758,4194304,4194304,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2538.0,1695.0,7601.0,69.13999999999999,5.513216018676758,405.1953125,405.1953125,4.0,79.0,62.5,67.5,estimated,
facebook/opt-6.7b,128,16,1024,305.1519989967346,4194304,4194304,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2538.0,1695.0,7601.0,68.92999999999999,0.3051519989967346,405.1953125,405.1953125,4.0,86.0,57.00000000000001,75.0,estimated,
facebook/opt-6.7b,128,24,1024,294.9120104312897,4194304,4194304,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2538.0,1695.0,7601.0,69.40999999999998,0.2949120104312897,405.1953125,405.1953125,4.0,93.0,51.5,82.5,estimated,
facebook/opt-6.7b,128,32,1024,295.9359884262085,4194304,4194304,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2538.0,1695.0,7601.0,69.54,0.2959359884262085,405.1953125,405.1953125,4.0,100.0,46.0,89.99999999999999,estimated,
facebook/opt-6.7b,256,8,1024,560.9920024871826,8388608,8388608,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2538.0,1695.0,7601.0,70.55000000000001,0.5609920024871826,417.1953125,417.1953125,8.0,79.0,62.5,67.5,estimated,
facebook/opt-6.7b,256,16,1024,549.888014793396,8388608,8388608,baseline_nvml_pt,nvidia-smi,ok,True,0.0,2538.0,1695.0,7601.0,70.59999999999998,0.549888014793396,417.1953125,417.1953125,8.0,86.0,57.00000000000001,75.0,estimated,
facebook/opt-6.7b,256,24,1024,553.9839863777161,8388608,8388608,baseline_nvml_pt,nvidia-smi,ok,True,18.0,2538.0,1695.0,7601.0,70.78000000000002,0.5539839863777161,417.1953125,417.1953125,8.0,93.0,51.5,82.5,estimated,
facebook/opt-6.7b,256,32,1024,563.1999969482422,8388608,8388608,baseline_nvml_pt,nvidia-smi,ok,True,12.0,2538.0,1695.0,7601.0,71.38000000000001,0.5631999969482422,417.1953125,417.1953125,8.0,100.0,46.0,89.99999999999999,estimated,
