model_id,sequence_length,block_size,sm_ai_partition,decode_mode,decode_max_gemv_us,attention_fetch_compute_us,reduction_overhead_us,decode_workspace_bytes,decode_parked_activation_bytes,telemetry_tier,telemetry_provider,telemetry_status,nvml_available,gpu_util,gpu_mem_used_mb,sm_clock_mhz,mem_clock_mhz,power_w,pt_step_ms,pt_mem_alloc_mb,pt_mem_reserved_mb,pt_workspace_mb,acu_pct,gbu_pct,smu_pct,microscopic_telemetry_status,microscopic_error
facebook/opt-1.3b,1024,64,8,pcie_async,179.19999361038208,134.11200046539307,21.65759988129139,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,7601.0,69.18,0.179199993610382,112.3125,112.3125,0.12890625,58.19500000000001,75.69,56.64,estimated,
facebook/opt-1.3b,1024,64,8,vram,241.6640073060989,136.4799976348877,22.783999890089035,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,1.0,117.0,1695.0,7601.0,68.92,0.2416640073060988,112.3125,112.3125,0.12890625,59.85,70.52499999999999,58.28000000000001,estimated,
facebook/opt-1.3b,1024,64,16,pcie_async,173.0560064315796,134.16320085525513,21.676799654960632,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,7601.0,69.23,0.1730560064315796,112.3125,112.3125,0.12890625,62.83,73.08000000000001,61.44,estimated,
facebook/opt-1.3b,1024,64,16,vram,267.3279941082001,133.9391976594925,22.00320027768612,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,7601.0,68.99,0.2673279941082001,112.3125,112.3125,0.12890625,64.6,68.25,63.92,estimated,
facebook/opt-1.3b,1024,64,24,pcie_async,172.03199863433838,134.80959832668304,21.70240022242069,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,7601.0,69.03,0.1720319986343383,112.3125,112.3125,0.12890625,67.465,70.47,66.24,estimated,
facebook/opt-1.3b,1024,64,24,vram,2792.448043823242,142.77760088443756,21.651199832558632,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,7601.0,69.27,2.792448043823242,112.3125,112.3125,0.12890625,69.35,65.975,69.56,estimated,
facebook/opt-1.3b,1024,64,32,pcie_async,3165.1840209960938,138.18880021572113,24.57600012421608,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,1.0,117.0,1695.0,7601.0,69.06,3.1651840209960938,112.3125,112.3125,0.12890625,72.1,67.86,71.03999999999999,estimated,
facebook/opt-1.3b,1024,64,32,vram,177.0240068435669,126.34240090847015,20.72320021688938,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,7601.0,69.29,0.1770240068435669,112.3125,112.3125,0.12890625,74.1,63.7,75.2,estimated,
facebook/opt-1.3b,1024,128,8,pcie_async,200.7039934396744,817.8047955036163,21.19039967656136,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,8001.0,69.11,3.5645439624786377,112.3125,112.3125,0.12890625,58.19500000000001,75.255,56.64,estimated,
facebook/opt-1.3b,1024,128,8,vram,2965.503931045532,136.38399839401245,21.75999991595745,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,7601.0,69.01,2.965503931045532,112.3125,112.3125,0.12890625,60.165,70.1375,58.28000000000001,estimated,
facebook/opt-1.3b,1024,128,16,pcie_async,424.9599874019623,132.86400139331818,23.30239973962307,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,7601.0,69.51,0.4249599874019623,112.3125,112.3125,0.12890625,62.83,72.66,61.44,estimated,
facebook/opt-1.3b,1024,128,16,vram,298.7520098686218,135.81439703702927,22.227200120687485,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,7601.0,69.26,0.2987520098686218,112.3125,112.3125,0.12890625,64.93999999999998,67.875,63.92,estimated,
facebook/opt-1.3b,1024,128,24,pcie_async,2604.032039642334,152.9599964618683,23.16799983382225,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,7601.0,69.3,2.604032039642334,112.3125,112.3125,0.12890625,67.465,70.065,66.24,estimated,
facebook/opt-1.3b,1024,128,24,vram,202.78400182724,130.69440126419067,22.02880010008812,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,7601.0,69.06,0.20278400182724,112.3125,112.3125,0.12890625,69.71499999999999,65.6125,69.56,estimated,
facebook/opt-1.3b,1024,128,32,pcie_async,4176.000118255615,182.2655975818634,22.355199977755547,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,8001.0,69.58,4.176000118255615,112.3125,112.3125,0.12890625,72.1,67.47,71.03999999999999,estimated,
facebook/opt-1.3b,1024,128,32,vram,3662.048101425171,820.0319975614548,20.67200019955635,135168,4096,baseline_nvml_pt,nvidia-smi,ok,True,0.0,117.0,1695.0,8001.0,69.57,3.662048101425171,112.3125,112.3125,0.12890625,74.49,63.35,75.20000000000002,estimated,
